sample_id,dataset_name,source_video_id,group_id,split,label,residual_sequence_path,video_id,generator_name,prompt_sha256,source_video_path,source_video_sha256,residual_sha256,sampling_mode,selected_frame_count,clip_length,clip_count,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,license_status
open_sora::0XcS1jPrPPk_30_861to1114,AIGVDBench,0XcS1jPrPPk_30_861to1114,aigvdbench:0XcS1jPrPPk_30_861to1114,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjowWGNTMWpQclBQa18zMF84NjF0bzExMTQ/result.json,0XcS1jPrPPk_30_861to1114.mp4,Open-Sora,c1fc9813ba97c8c5aa3d2aafe34505d2bf9f1ae56a649f78c5d46cd5eef0bc26,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDowWGNTMWpQclBQa18zMF84NjF0bzExMTQ/open_sora.mp4,b5447356f0d213525d769075c8d00ef37ac67af44e110cd34958f5bb12fe321f,8b47d6584aea044094b2bf1ae0cfc8e8354c7693d2e07360f5a4d6ca2d81a762,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::zRwhnkPE450_10_0to136,AIGVDBench,zRwhnkPE450_10_0to136,aigvdbench:zRwhnkPE450_10_0to136,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6elJ3aG5rUEU0NTBfMTBfMHRvMTM2/result.json,zRwhnkPE450_10_0to136.mp4,,4712de1d0974e360b4ebe81a330b6f5f39f2027487f3e717881ff132abaadf0c,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6UndobmtQRTQ1MF8xMF8wdG8xMzY/real.mp4,7d26074770afa35325ffff12b885f250a8e2a01624a61af21ea162da324c388a,095387bc179baaef5e50b496dd85aea4d0d795ef1a1d72507cb880425bbafc1a,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::zRwhnkPE450_10_0to136,AIGVDBench,zRwhnkPE450_10_0to136,aigvdbench:zRwhnkPE450_10_0to136,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp6UndobmtQRTQ1MF8xMF8wdG8xMzY/result.json,zRwhnkPE450_10_0to136.mp4,Open-Sora,4712de1d0974e360b4ebe81a330b6f5f39f2027487f3e717881ff132abaadf0c,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6UndobmtQRTQ1MF8xMF8wdG8xMzY/open_sora.mp4,0412c7c58147d832c8fd454d4cd441023510409c689813c9030ad6c43ff39a37,12b2ae7d02f690f22bf7aa8d2ef177876f658b3425607f589b125d6ae6eb5ddc,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::1XdjneJPURo_23_0to296,AIGVDBench,1XdjneJPURo_23_0to296,aigvdbench:1XdjneJPURo_23_0to296,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6MVhkam5lSlBVUm9fMjNfMHRvMjk2/result.json,1XdjneJPURo_23_0to296.mp4,,2e9f3eb341679693b5a029bfecd0156dca4d691b142e55fabdd2f5377d8e9700,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDoxWGRqbmVKUFVSb18yM18wdG8yOTY/real.mp4,48a5590a25b5fccb1f2be2b08f96e3f7498dfea6d7b2718931f888a0425a174a,67eba0488bccad4ed7e1723787c25627a36db6cdaeb2c8f59b8a031ed961a3d2,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::1XdjneJPURo_23_0to296,AIGVDBench,1XdjneJPURo_23_0to296,aigvdbench:1XdjneJPURo_23_0to296,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjoxWGRqbmVKUFVSb18yM18wdG8yOTY/result.json,1XdjneJPURo_23_0to296.mp4,Open-Sora,2e9f3eb341679693b5a029bfecd0156dca4d691b142e55fabdd2f5377d8e9700,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDoxWGRqbmVKUFVSb18yM18wdG8yOTY/open_sora.mp4,9cdaefe11433447de7efcc39d94207eba464b8318bc37c6f6631f89f2a554f42,4104b6231b52ca18d0f3a13ba99bd48ffd6880be92609153b895aa98e031f38c,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::LG3EHF0vh64_47_0to136,AIGVDBench,LG3EHF0vh64_47_0to136,aigvdbench:LG3EHF0vh64_47_0to136,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6TEczRUhGMHZoNjRfNDdfMHRvMTM2/result.json,LG3EHF0vh64_47_0to136.mp4,,ac6c44e7c86a910005ae29c741bb662766da6ac0d61a343ab8d682a56f5b0b8f,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpMRzNFSEYwdmg2NF80N18wdG8xMzY/real.mp4,0c24aa701f0e2ea8a700771f0fe8fa3aa72513fba5c0bbf8da68d501271d1b11,220e85ca5ff749fef910ae5570d26c84eb94fc1270ba003c18dc3476f4d8153e,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::LG3EHF0vh64_47_0to136,AIGVDBench,LG3EHF0vh64_47_0to136,aigvdbench:LG3EHF0vh64_47_0to136,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpMRzNFSEYwdmg2NF80N18wdG8xMzY/result.json,LG3EHF0vh64_47_0to136.mp4,Open-Sora,ac6c44e7c86a910005ae29c741bb662766da6ac0d61a343ab8d682a56f5b0b8f,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpMRzNFSEYwdmg2NF80N18wdG8xMzY/open_sora.mp4,2c9e631446615a07ac624df967803d7fda998e5d0ebd39450ee412a1956cf863,85b322b07a1a47af8ad26bdac7fec057cc44492cd79c083f56f424f144e364c7,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::U30n7iM9XoI_8_0to118,AIGVDBench,U30n7iM9XoI_8_0to118,aigvdbench:U30n7iM9XoI_8_0to118,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6VTMwbjdpTTlYb0lfOF8wdG8xMTg/result.json,U30n7iM9XoI_8_0to118.mp4,,92c5f8f8b28b3e398d5600766d7666e5c2d0855480005c62edd85f36847c0d52,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpVMzBuN2lNOVhvSV84XzB0bzExOA/real.mp4,014243f63bc2ca172f767a6fa27395fce4a079c26eeb8ab151f23a3edda5a7d0,5e6bf59cfe10ad1c8fc51464ca9ff2beee7bf4a2eb9e8d1ff1e1a0fe3f2e0c62,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::U30n7iM9XoI_8_0to118,AIGVDBench,U30n7iM9XoI_8_0to118,aigvdbench:U30n7iM9XoI_8_0to118,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpVMzBuN2lNOVhvSV84XzB0bzExOA/result.json,U30n7iM9XoI_8_0to118.mp4,Open-Sora,92c5f8f8b28b3e398d5600766d7666e5c2d0855480005c62edd85f36847c0d52,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpVMzBuN2lNOVhvSV84XzB0bzExOA/open_sora.mp4,84ed343a69ac9d4351b38b230c3a9762a5097997510d6c0e17b19264a96e1764,cf02478bee832f0bf54415831982950667fb090c38833568670b0e4d6f6fa73a,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::zRRbVdmlrrk_42_81to273,AIGVDBench,zRRbVdmlrrk_42_81to273,aigvdbench:zRRbVdmlrrk_42_81to273,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6elJSYlZkbWxycmtfNDJfODF0bzI3Mw/result.json,zRRbVdmlrrk_42_81to273.mp4,,e45ca129446b8c642952d556f2c25a654c5e4c541648881b41c9d417af547d0b,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6UlJiVmRtbHJya180Ml84MXRvMjcz/real.mp4,732a2601ab4fd6a5d905981563e5e77ce1296696129e10d0289a7da65cd7cd85,bfdae318f70ded1a33d8a4ca53a2de699dd7330bb5813baf7076476daf2b6080,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::zRRbVdmlrrk_42_81to273,AIGVDBench,zRRbVdmlrrk_42_81to273,aigvdbench:zRRbVdmlrrk_42_81to273,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp6UlJiVmRtbHJya180Ml84MXRvMjcz/result.json,zRRbVdmlrrk_42_81to273.mp4,Open-Sora,e45ca129446b8c642952d556f2c25a654c5e4c541648881b41c9d417af547d0b,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6UlJiVmRtbHJya180Ml84MXRvMjcz/open_sora.mp4,306f1a3ac586a5b4af1005477895438a630aa4f06acfacf231b13a88fa80c8b0,87bee274850e2bd2ec5272b7e6d0b5bcd4c78748822c2ccf4990f926cf900ee5,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::dBoTTmb_kMk_212_0to127,AIGVDBench,dBoTTmb_kMk_212_0to127,aigvdbench:dBoTTmb_kMk_212_0to127,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6ZEJvVFRtYl9rTWtfMjEyXzB0bzEyNw/result.json,dBoTTmb_kMk_212_0to127.mp4,,130f1399f4a102b94da44deb6607d9301de621b9732f7d0b114ee6d4240a4fac,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpkQm9UVG1iX2tNa18yMTJfMHRvMTI3/real.mp4,0538ce82f7c2feeba0e45cc44adae0a3f98b6fe56666b2fedb098286222a01de,71f4d8104a878c51175de415765f5f2c745103195cc2d80dc81f2607835b77ab,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::dBoTTmb_kMk_212_0to127,AIGVDBench,dBoTTmb_kMk_212_0to127,aigvdbench:dBoTTmb_kMk_212_0to127,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpkQm9UVG1iX2tNa18yMTJfMHRvMTI3/result.json,dBoTTmb_kMk_212_0to127.mp4,Open-Sora,130f1399f4a102b94da44deb6607d9301de621b9732f7d0b114ee6d4240a4fac,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpkQm9UVG1iX2tNa18yMTJfMHRvMTI3/open_sora.mp4,486bb8771a0b49a73fc47277b3f4cf9184d1f57f6fcc506b82745775476a518a,8e032996460252db8763dc94c042382cbaa853873ce3d01253a512b272700bc3,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::Zj1e5S-_QYs_52_0to131,AIGVDBench,Zj1e5S-_QYs_52_0to131,aigvdbench:Zj1e5S-_QYs_52_0to131,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6WmoxZTVTLV9RWXNfNTJfMHRvMTMx/result.json,Zj1e5S-_QYs_52_0to131.mp4,,968e1ccf5878ffce2b8ebc9cf20b1673ae0f6dda2f6de457506c92224a02db82,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpaajFlNVMtX1FZc181Ml8wdG8xMzE/real.mp4,705342b44d7a6d3e2f792def3e6c782dd36bdf2da8ad980d970959041f5d08b0,bb3dde7ab578f23f81a27d0320bcad94e34521e1f635b4bebeff9502b7cd00a0,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::Zj1e5S-_QYs_52_0to131,AIGVDBench,Zj1e5S-_QYs_52_0to131,aigvdbench:Zj1e5S-_QYs_52_0to131,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpaajFlNVMtX1FZc181Ml8wdG8xMzE/result.json,Zj1e5S-_QYs_52_0to131.mp4,Open-Sora,968e1ccf5878ffce2b8ebc9cf20b1673ae0f6dda2f6de457506c92224a02db82,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpaajFlNVMtX1FZc181Ml8wdG8xMzE/open_sora.mp4,70e47d4f924c005c38d430cb59b502547fd7c340d304351f6e510449ddd7d225,5ca48fa4839f9700cf563ad9eff015d67a0f68a7fc1d6225496ee9083a1148c1,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::MNHRUPuceLs_2_21to124,AIGVDBench,MNHRUPuceLs_2_21to124,aigvdbench:MNHRUPuceLs_2_21to124,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6TU5IUlVQdWNlTHNfMl8yMXRvMTI0/result.json,MNHRUPuceLs_2_21to124.mp4,,a073ebb9d84f430234a9c5364e74663706b510c96bf1473b730ac9a0d79c8a4b,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpNTkhSVVB1Y2VMc18yXzIxdG8xMjQ/real.mp4,408eb4108d6d7b21d2da9acc7d14f791732e41414fbfd8b88c426248ad9c4221,4dc7470bd250e209d394cb6210d41beb34962cf25e0e8423468ae0b2e6027315,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::MNHRUPuceLs_2_21to124,AIGVDBench,MNHRUPuceLs_2_21to124,aigvdbench:MNHRUPuceLs_2_21to124,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpNTkhSVVB1Y2VMc18yXzIxdG8xMjQ/result.json,MNHRUPuceLs_2_21to124.mp4,Open-Sora,a073ebb9d84f430234a9c5364e74663706b510c96bf1473b730ac9a0d79c8a4b,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpNTkhSVVB1Y2VMc18yXzIxdG8xMjQ/open_sora.mp4,04b1f8e02c1d0bcc59d52dd5d79bb6a2f77af5e230cb20f7cc4e3adbd260aa31,026ad38f125f6c733ae2bbe7bcb6789db832b20a678f43c49e7d62ce9c4d54e8,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::bUk8WrvcQG0_90_0to110,AIGVDBench,bUk8WrvcQG0_90_0to110,aigvdbench:bUk8WrvcQG0_90_0to110,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6YlVrOFdydmNRRzBfOTBfMHRvMTEw/result.json,bUk8WrvcQG0_90_0to110.mp4,,9a210b7394fefe52745411ccbdb9340eca224bd514e5978aa2d9c6e89e206e27,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpiVWs4V3J2Y1FHMF85MF8wdG8xMTA/real.mp4,16231cf43104e2c186fb99835cc4a8ec20c5482375318a94ac16e4381b1e4df5,15cc2d8d4a2d796164ff5d59f01902e82a8e2c216e48cd98399aa9fe19cf3d5a,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::bUk8WrvcQG0_90_0to110,AIGVDBench,bUk8WrvcQG0_90_0to110,aigvdbench:bUk8WrvcQG0_90_0to110,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpiVWs4V3J2Y1FHMF85MF8wdG8xMTA/result.json,bUk8WrvcQG0_90_0to110.mp4,Open-Sora,9a210b7394fefe52745411ccbdb9340eca224bd514e5978aa2d9c6e89e206e27,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpiVWs4V3J2Y1FHMF85MF8wdG8xMTA/open_sora.mp4,c7592108deb400efcea67b0b303498b904969d99af1f2b9f1bdfec1b1315e8c1,12ef2349676af23be36d7de1ea6baf01eaeae1c8f9c5248e75272b7204119f21,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
